name	function
9606.ENSP00000467123	[-1 -1]
9606.ENSP00000326379	[-1 -1]
9606.ENSP00000436767	[ 1.  1.]
9606.ENSP00000384273	[ 1.  1.]
9606.ENSP00000391664	[-1 -1]
9606.ENSP00000384291	[-1 -1]
9606.ENSP00000355880	[ 1.  1.]
9606.ENSP00000235532	[ 0.  0.]
9606.ENSP00000360913	[ 0.  0.]
9606.ENSP00000303366	[ 1.  1.]
9606.ENSP00000264883	[ 0.  0.]
9606.ENSP00000304553	[ 1.  1.]
9606.ENSP00000319464	[ 1.  0.]
9606.ENSP00000405222	[-1 -1]
9606.ENSP00000248598	[ 1.  0.]
9606.ENSP00000268058	[ 1.  1.]
9606.ENSP00000222511	[ 1.  1.]
9606.ENSP00000379691	[ 1.  1.]
9606.ENSP00000359376	[ 1.  0.]
9606.ENSP00000324901	[-1 -1]
9606.ENSP00000344549	[ 1.  1.]
9606.ENSP00000343244	[ 1.  1.]
9606.ENSP00000072644	[ 1.  1.]
9606.ENSP00000429216	[ 1.  1.]
9606.ENSP00000289153	[ 0.  0.]
9606.ENSP00000409316	[ 1.  0.]
9606.ENSP00000246794	[ 1.  0.]
9606.ENSP00000006658	[ 0.  0.]
9606.ENSP00000392395	[ 1.  1.]
9606.ENSP00000371234	[ 1.  1.]
9606.ENSP00000349305	[ 1.  1.]
9606.ENSP00000358932	[ 0.  0.]
9606.ENSP00000441995	[-1 -1]
9606.ENSP00000372192	[ 1.  0.]
9606.ENSP00000297788	[ 1.  1.]
9606.ENSP00000339182	[ 1.  0.]
9606.ENSP00000473005	[-1 -1]
9606.ENSP00000386209	[ 1.  0.]
9606.ENSP00000355094	[ 0.  0.]
9606.ENSP00000223293	[ 1.  1.]
9606.ENSP00000363207	[ 0.  0.]
9606.ENSP00000345044	[ 0.  0.]
9606.ENSP00000263377	[ 1.  1.]
9606.ENSP00000297784	[ 1.  1.]
9606.ENSP00000439660	[ 1.  1.]
9606.ENSP00000310796	[ 1.  1.]
9606.ENSP00000358211	[ 1.  0.]
9606.ENSP00000391490	[ 1.  1.]
9606.ENSP00000354490	[ 1.  1.]
9606.ENSP00000321573	[ 1.  0.]
9606.ENSP00000287538	[ 0.  0.]
9606.ENSP00000301776	[ 1.  1.]
9606.ENSP00000367727	[ 0.  0.]
9606.ENSP00000307567	[ 1.  1.]
9606.ENSP00000220849	[ 1.  1.]
9606.ENSP00000267273	[ 0.  0.]
9606.ENSP00000299927	[ 0.  0.]
9606.ENSP00000292211	[ 0.  0.]
9606.ENSP00000231136	[ 0.  0.]
9606.ENSP00000374443	[ 1.  1.]
9606.ENSP00000278071	[ 0.  0.]
9606.ENSP00000356969	[ 1.  0.]
9606.ENSP00000366271	[ 0.  0.]
9606.ENSP00000235349	[ 0.  0.]
9606.ENSP00000335229	[-1 -1]
9606.ENSP00000286800	[ 1.  1.]
9606.ENSP00000366098	[ 1.  1.]
9606.ENSP00000274026	[ 1.  1.]
9606.ENSP00000288988	[ 1.  0.]
9606.ENSP00000310561	[ 1.  1.]
9606.ENSP00000357218	[ 1.  0.]
9606.ENSP00000246024	[ 1.  0.]
9606.ENSP00000248948	[-1 -1]
9606.ENSP00000245479	[ 1.  1.]
9606.ENSP00000378517	[ 1.  1.]
9606.ENSP00000259963	[ 1.  0.]
9606.ENSP00000331258	[ 1.  0.]
9606.ENSP00000303057	[ 0.  0.]
9606.ENSP00000345530	[ 1.  1.]
9606.ENSP00000379042	[ 1.  1.]
9606.ENSP00000386126	[ 1.  0.]
9606.ENSP00000330098	[-1 -1]
9606.ENSP00000464265	[-1 -1]
9606.ENSP00000294179	[ 1.  1.]
9606.ENSP00000296953	[ 1.  1.]
9606.ENSP00000361943	[ 1.  1.]
9606.ENSP00000319255	[ 0.  0.]
9606.ENSP00000295454	[ 1.  0.]
9606.ENSP00000240306	[ 0.  0.]
9606.ENSP00000298396	[ 1.  1.]
9606.ENSP00000395706	[ 1.  1.]
9606.ENSP00000261740	[ 1.  1.]
9606.ENSP00000337998	[-1 -1]
9606.ENSP00000342002	[ 0.  0.]
9606.ENSP00000271732	[ 0.  0.]
9606.ENSP00000328690	[ 1.  1.]
9606.ENSP00000360025	[ 1.  1.]
9606.ENSP00000361662	[ 0.  0.]
9606.ENSP00000396918	[ 0.  0.]
9606.ENSP00000265070	[ 1.  1.]
9606.ENSP00000361895	[ 1.  1.]
9606.ENSP00000337972	[ 1.  0.]
9606.ENSP00000362334	[ 1.  1.]
9606.ENSP00000295066	[ 1.  1.]
9606.ENSP00000380184	[ 1.  1.]
9606.ENSP00000458791	[ 1.  0.]
9606.ENSP00000351894	[ 1.  1.]
9606.ENSP00000262995	[ 0.  0.]
9606.ENSP00000436812	[ 0.  0.]
9606.ENSP00000368790	[ 0.  0.]
9606.ENSP00000252172	[ 1.  1.]
9606.ENSP00000453153	[ 0.  0.]
9606.ENSP00000297494	[ 1.  1.]
9606.ENSP00000340292	[ 1.  0.]
9606.ENSP00000406046	[ 1.  1.]
9606.ENSP00000424151	[ 1.  0.]
9606.ENSP00000262865	[ 1.  1.]
9606.ENSP00000330842	[ 0.  0.]
9606.ENSP00000311677	[ 1.  1.]
9606.ENSP00000218056	[ 1.  1.]
9606.ENSP00000326301	[ 1.  0.]
9606.ENSP00000359392	[-1 -1]
9606.ENSP00000296877	[ 0.  0.]
9606.ENSP00000347810	[ 0.  0.]
9606.ENSP00000325868	[ 1.  1.]
9606.ENSP00000366702	[ 0.  0.]
9606.ENSP00000308452	[ 1.  0.]
9606.ENSP00000332449	[ 1.  1.]
9606.ENSP00000272438	[ 1.  0.]
9606.ENSP00000280350	[-1 -1]
9606.ENSP00000451052	[-1 -1]
9606.ENSP00000397453	[ 0.  0.]
9606.ENSP00000414624	[ 1.  0.]
9606.ENSP00000263088	[ 1.  0.]
9606.ENSP00000295379	[ 1.  1.]
9606.ENSP00000341662	[ 1.  1.]
9606.ENSP00000264663	[ 1.  1.]
9606.ENSP00000374501	[ 1.  1.]
9606.ENSP00000229030	[ 1.  1.]
9606.ENSP00000326570	[ 1.  1.]
9606.ENSP00000473200	[-1 -1]
9606.ENSP00000339916	[ 1.  1.]
9606.ENSP00000309092	[ 1.  1.]
9606.ENSP00000292301	[ 1.  1.]
9606.ENSP00000229251	[ 1.  1.]
9606.ENSP00000347213	[ 1.  0.]
9606.ENSP00000368396	[-1 -1]
9606.ENSP00000427407	[ 1.  0.]
9606.ENSP00000226951	[ 0.  0.]
9606.ENSP00000355387	[ 1.  1.]
9606.ENSP00000302289	[ 1.  0.]
9606.ENSP00000349658	[ 1.  1.]
9606.ENSP00000348099	[ 1.  1.]
9606.ENSP00000228872	[ 1.  1.]
9606.ENSP00000243878	[ 1.  1.]
9606.ENSP00000256429	[ 1.  1.]
9606.ENSP00000356234	[ 0.  0.]
9606.ENSP00000456064	[-1 -1]
9606.ENSP00000240922	[ 1.  1.]
9606.ENSP00000339381	[ 1.  1.]
9606.ENSP00000452581	[-1 -1]
9606.ENSP00000286175	[ 1.  1.]
9606.ENSP00000314810	[-1 -1]
9606.ENSP00000380427	[ 1.  1.]
9606.ENSP00000338703	[ 1.  1.]
9606.ENSP00000383682	[-1 -1]
9606.ENSP00000315680	[ 1.  1.]
9606.ENSP00000359532	[ 1.  0.]
9606.ENSP00000341528	[ 0.  0.]
9606.ENSP00000322956	[ 1.  0.]
9606.ENSP00000233813	[ 0.  0.]
9606.ENSP00000345555	[ 1.  1.]
9606.ENSP00000314897	[ 1.  1.]
9606.ENSP00000325017	[ 1.  1.]
9606.ENSP00000288014	[ 0.  0.]
9606.ENSP00000379568	[ 1.  1.]
9606.ENSP00000329403	[ 1.  1.]
9606.ENSP00000381856	[ 1.  1.]
9606.ENSP00000393556	[-1 -1]
9606.ENSP00000288861	[ 0.  0.]
9606.ENSP00000354086	[ 1.  1.]
9606.ENSP00000345731	[ 1.  1.]
9606.ENSP00000287169	[ 1.  0.]
9606.ENSP00000369293	[ 1.  0.]
9606.ENSP00000383505	[ 1.  0.]
9606.ENSP00000299767	[ 1.  1.]
9606.ENSP00000304987	[ 1.  1.]
9606.ENSP00000323659	[ 1.  1.]
9606.ENSP00000306688	[ 0.  0.]
9606.ENSP00000288666	[ 1.  1.]
9606.ENSP00000228945	[ 1.  0.]
9606.ENSP00000423567	[-1 -1]
9606.ENSP00000346196	[ 1.  1.]
9606.ENSP00000356999	[ 1.  1.]
9606.ENSP00000354125	[ 1.  1.]
9606.ENSP00000466795	[-1 -1]
9606.ENSP00000318674	[-1 -1]
9606.ENSP00000420295	[ 0.  0.]
9606.ENSP00000343443	[ 0.  0.]
9606.ENSP00000359680	[ 0.  0.]
9606.ENSP00000230895	[ 0.  0.]
9606.ENSP00000261499	[ 1.  1.]
9606.ENSP00000262982	[ 1.  1.]
9606.ENSP00000334008	[ 1.  1.]
9606.ENSP00000316032	[ 1.  1.]
9606.ENSP00000359301	[ 0.  0.]
9606.ENSP00000408058	[ 0.  0.]
9606.ENSP00000318297	[ 1.  1.]
9606.ENSP00000382379	[ 0.  0.]
9606.ENSP00000386971	[-1 -1]
9606.ENSP00000295910	[-1 -1]
9606.ENSP00000297596	[ 1.  1.]
9606.ENSP00000327453	[ 0.  0.]
9606.ENSP00000401197	[ 1.  1.]
9606.ENSP00000359558	[-1 -1]
9606.ENSP00000351967	[ 1.  0.]
9606.ENSP00000454657	[ 0.  0.]
9606.ENSP00000318113	[ 1.  0.]
9606.ENSP00000366977	[ 1.  0.]
9606.ENSP00000376786	[ 0.  0.]
9606.ENSP00000376443	[ 1.  0.]
9606.ENSP00000242257	[ 1.  1.]
9606.ENSP00000442308	[ 1.  1.]
9606.ENSP00000382004	[ 1.  1.]
9606.ENSP00000434169	[-1 -1]
9606.ENSP00000253063	[ 1.  1.]
9606.ENSP00000390621	[ 0.  0.]
9606.ENSP00000318066	[ 1.  0.]
9606.ENSP00000348784	[ 0.  0.]
9606.ENSP00000471417	[ 0.  0.]
9606.ENSP00000411112	[-1 -1]
9606.ENSP00000255084	[ 0.  0.]
9606.ENSP00000418428	[ 1.  1.]
9606.ENSP00000225916	[ 1.  1.]
9606.ENSP00000004921	[ 1.  0.]
9606.ENSP00000344871	[ 1.  1.]
9606.ENSP00000371472	[ 1.  1.]
9606.ENSP00000379054	[-1 -1]
9606.ENSP00000257215	[ 1.  0.]
9606.ENSP00000350102	[ 1.  0.]
9606.ENSP00000360727	[ 0.  0.]
9606.ENSP00000319623	[ 1.  0.]
9606.ENSP00000249066	[ 1.  0.]
9606.ENSP00000250237	[ 0.  0.]
9606.ENSP00000389465	[ 1.  1.]
9606.ENSP00000314441	[ 1.  1.]
9606.ENSP00000415222	[ 1.  0.]
9606.ENSP00000440896	[ 1.  0.]
9606.ENSP00000293288	[ 1.  1.]
9606.ENSP00000321346	[ 1.  1.]
9606.ENSP00000302936	[ 1.  1.]
9606.ENSP00000343871	[ 1.  0.]
9606.ENSP00000374353	[ 0.  0.]
9606.ENSP00000392762	[ 0.  0.]
9606.ENSP00000318423	[-1 -1]
9606.ENSP00000268164	[ 1.  1.]
9606.ENSP00000301653	[ 1.  1.]
9606.ENSP00000354080	[ 1.  0.]
9606.ENSP00000387091	[ 1.  1.]
9606.ENSP00000376071	[-1 -1]
9606.ENSP00000386167	[ 1.  0.]
9606.ENSP00000237353	[ 1.  1.]
9606.ENSP00000341117	[ 1.  1.]
9606.ENSP00000309103	[ 1.  1.]
9606.ENSP00000292853	[ 1.  1.]
9606.ENSP00000321929	[ 0.  0.]
9606.ENSP00000385432	[ 0.  0.]
9606.ENSP00000328364	[ 1.  1.]
9606.ENSP00000368623	[ 1.  0.]
9606.ENSP00000438875	[ 1.  1.]
9606.ENSP00000370128	[ 0.  0.]
9606.ENSP00000303208	[ 1.  1.]
9606.ENSP00000384675	[ 1.  1.]
9606.ENSP00000312399	[-1 -1]
9606.ENSP00000434724	[ 1.  1.]
9606.ENSP00000362792	[ 1.  0.]
9606.ENSP00000427279	[ 0.  0.]
9606.ENSP00000458866	[ 1.  0.]
9606.ENSP00000217958	[ 1.  1.]
9606.ENSP00000407925	[-1 -1]
9606.ENSP00000261180	[ 0.  0.]
9606.ENSP00000316924	[ 1.  1.]
9606.ENSP00000470969	[-1 -1]
9606.ENSP00000349640	[ 1.  1.]
9606.ENSP00000391594	[ 1.  0.]
9606.ENSP00000260598	[ 1.  1.]
9606.ENSP00000337512	[ 1.  1.]
9606.ENSP00000341141	[ 0.  0.]
9606.ENSP00000417038	[ 0.  0.]
9606.ENSP00000334853	[ 0.  0.]
9606.ENSP00000369129	[ 1.  1.]
9606.ENSP00000337736	[ 1.  1.]
9606.ENSP00000354347	[ 1.  0.]
9606.ENSP00000335091	[ 1.  1.]
9606.ENSP00000318650	[ 1.  0.]
9606.ENSP00000235310	[ 1.  1.]
9606.ENSP00000285667	[ 1.  0.]
9606.ENSP00000359768	[ 0.  0.]
9606.ENSP00000351625	[-1 -1]
9606.ENSP00000251527	[ 1.  0.]
9606.ENSP00000243222	[ 1.  1.]
9606.ENSP00000379140	[ 1.  0.]
9606.ENSP00000386170	[ 0.  0.]
9606.ENSP00000348461	[ 1.  1.]
9606.ENSP00000271452	[ 1.  1.]
9606.ENSP00000261172	[-1 -1]
9606.ENSP00000416753	[ 1.  0.]
9606.ENSP00000384084	[ 1.  0.]
9606.ENSP00000302239	[ 1.  1.]
9606.ENSP00000369045	[ 0.  0.]
9606.ENSP00000262623	[ 1.  0.]
9606.ENSP00000364795	[-1 -1]
9606.ENSP00000354518	[ 1.  1.]
9606.ENSP00000337691	[ 1.  1.]
9606.ENSP00000253461	[-1 -1]
9606.ENSP00000447146	[-1 -1]
9606.ENSP00000376188	[ 1.  0.]
9606.ENSP00000308318	[ 1.  1.]
9606.ENSP00000299259	[ 1.  1.]
9606.ENSP00000300101	[ 0.  0.]
9606.ENSP00000336524	[ 1.  1.]
9606.ENSP00000388548	[ 1.  1.]
9606.ENSP00000373810	[ 1.  1.]
9606.ENSP00000297338	[ 1.  1.]
9606.ENSP00000202831	[ 1.  1.]
9606.ENSP00000341652	[ 1.  1.]
9606.ENSP00000311181	[-1 -1]
9606.ENSP00000297857	[ 1.  1.]
9606.ENSP00000369497	[ 1.  1.]
9606.ENSP00000455329	[ 1.  1.]
9606.ENSP00000457628	[ 1.  1.]
9606.ENSP00000354775	[ 1.  1.]
9606.ENSP00000458772	[-1 -1]
9606.ENSP00000222693	[ 1.  1.]
9606.ENSP00000356433	[-1 -1]
9606.ENSP00000295119	[ 1.  1.]
9606.ENSP00000367815	[ 1.  1.]
9606.ENSP00000381399	[ 1.  0.]
9606.ENSP00000308472	[ 0.  0.]
9606.ENSP00000361185	[ 1.  0.]
9606.ENSP00000331242	[ 1.  0.]
9606.ENSP00000371789	[ 0.  0.]
9606.ENSP00000240050	[-1 -1]
9606.ENSP00000367406	[ 1.  1.]
9606.ENSP00000273183	[ 0.  0.]
9606.ENSP00000308012	[ 0.  0.]
9606.ENSP00000344551	[-1 -1]
9606.ENSP00000260643	[ 1.  0.]
9606.ENSP00000345477	[ 1.  1.]
9606.ENSP00000338989	[ 1.  1.]
9606.ENSP00000390761	[ 0.  0.]
9606.ENSP00000218104	[ 1.  1.]
9606.ENSP00000356700	[-1 -1]
9606.ENSP00000338369	[-1 -1]
9606.ENSP00000199764	[ 1.  0.]
9606.ENSP00000261441	[-1 -1]
9606.ENSP00000362409	[ 1.  1.]
9606.ENSP00000366306	[ 1.  1.]
9606.ENSP00000278243	[ 1.  1.]
9606.ENSP00000454411	[ 1.  0.]
9606.ENSP00000375069	[ 1.  0.]
9606.ENSP00000369611	[ 0.  0.]
9606.ENSP00000237264	[ 1.  1.]
9606.ENSP00000278568	[ 1.  1.]
9606.ENSP00000261739	[ 1.  0.]
9606.ENSP00000295190	[ 1.  0.]
9606.ENSP00000254765	[-1 -1]
9606.ENSP00000229812	[ 1.  1.]
9606.ENSP00000362457	[-1 -1]
9606.ENSP00000284727	[ 1.  1.]
9606.ENSP00000309751	[ 1.  1.]
9606.ENSP00000248070	[ 0.  0.]
9606.ENSP00000242786	[ 1.  0.]
9606.ENSP00000227638	[ 1.  1.]
9606.ENSP00000371471	[ 1.  1.]
9606.ENSP00000355325	[ 1.  1.]
9606.ENSP00000339393	[ 0.  0.]
9606.ENSP00000329040	[ 1.  0.]
9606.ENSP00000269394	[ 1.  1.]
9606.ENSP00000324628	[ 1.  1.]
9606.ENSP00000278174	[-1 -1]
9606.ENSP00000261951	[ 1.  1.]
9606.ENSP00000383303	[ 0.  0.]
9606.ENSP00000264497	[ 0.  0.]
9606.ENSP00000330485	[ 1.  0.]
9606.ENSP00000275189	[ 0.  0.]
9606.ENSP00000325485	[ 1.  0.]
9606.ENSP00000352336	[ 1.  0.]
9606.ENSP00000355559	[ 1.  1.]
9606.ENSP00000304308	[ 1.  1.]
9606.ENSP00000359982	[ 1.  1.]
9606.ENSP00000371141	[-1 -1]
9606.ENSP00000262547	[ 0.  0.]
9606.ENSP00000305777	[ 0.  0.]
9606.ENSP00000385722	[ 1.  1.]
9606.ENSP00000326718	[ 1.  0.]
9606.ENSP00000264498	[ 1.  1.]
9606.ENSP00000348471	[ 1.  0.]
9606.ENSP00000414635	[-1 -1]
9606.ENSP00000296215	[ 0.  0.]
9606.ENSP00000261944	[ 1.  0.]
9606.ENSP00000219334	[ 1.  1.]
9606.ENSP00000330596	[ 1.  1.]
9606.ENSP00000349351	[ 1.  1.]
9606.ENSP00000262187	[ 1.  1.]
9606.ENSP00000355759	[ 1.  1.]
9606.ENSP00000329867	[ 0.  0.]
9606.ENSP00000385903	[ 1.  1.]
9606.ENSP00000335196	[ 1.  0.]
9606.ENSP00000405348	[-1 -1]
9606.ENSP00000359925	[-1 -1]
9606.ENSP00000306657	[ 1.  0.]
9606.ENSP00000229416	[ 1.  1.]
9606.ENSP00000333627	[ 1.  0.]
9606.ENSP00000348064	[ 1.  0.]
9606.ENSP00000351100	[-1 -1]
9606.ENSP00000346693	[ 1.  1.]
9606.ENSP00000443900	[ 1.  1.]
9606.ENSP00000234392	[ 1.  1.]
9606.ENSP00000356985	[ 0.  0.]
9606.ENSP00000437464	[-1 -1]
9606.ENSP00000326110	[ 1.  1.]
9606.ENSP00000282096	[ 1.  1.]
9606.ENSP00000338173	[ 1.  1.]
9606.ENSP00000464167	[-1 -1]
9606.ENSP00000258383	[ 1.  1.]
9606.ENSP00000198536	[ 1.  0.]
9606.ENSP00000442373	[ 1.  0.]
9606.ENSP00000303482	[ 1.  1.]
9606.ENSP00000312706	[-1 -1]
9606.ENSP00000408527	[-1 -1]
9606.ENSP00000321386	[-1 -1]
9606.ENSP00000216180	[ 1.  0.]
9606.ENSP00000325638	[ 1.  1.]
9606.ENSP00000430846	[ 0.  0.]
9606.ENSP00000469432	[ 1.  0.]
9606.ENSP00000016171	[ 1.  1.]
9606.ENSP00000356940	[ 1.  0.]
9606.ENSP00000367615	[ 1.  1.]
9606.ENSP00000328178	[ 0.  0.]
9606.ENSP00000234195	[ 1.  1.]
9606.ENSP00000354414	[ 0.  0.]
9606.ENSP00000371230	[ 0.  0.]
9606.ENSP00000417291	[ 1.  1.]
9606.ENSP00000320396	[-1 -1]
9606.ENSP00000323670	[ 0.  0.]
9606.ENSP00000467676	[ 1.  1.]
9606.ENSP00000328149	[-1 -1]
9606.ENSP00000330484	[ 1.  0.]
9606.ENSP00000345436	[ 0.  0.]
9606.ENSP00000328934	[ 1.  0.]
9606.ENSP00000361699	[ 0.  0.]
9606.ENSP00000372105	[ 0.  0.]
9606.ENSP00000359378	[ 1.  0.]
9606.ENSP00000229829	[-1 -1]
9606.ENSP00000296273	[ 1.  1.]
9606.ENSP00000359691	[ 0.  0.]
9606.ENSP00000325527	[ 1.  0.]
9606.ENSP00000268655	[ 1.  1.]
9606.ENSP00000287667	[ 1.  0.]
9606.ENSP00000217320	[-1 -1]
9606.ENSP00000216840	[ 0.  0.]
9606.ENSP00000394472	[-1 -1]
9606.ENSP00000367498	[ 0.  0.]
9606.ENSP00000347206	[ 0.  0.]
9606.ENSP00000375909	[ 1.  1.]
9606.ENSP00000355402	[ 1.  0.]
9606.ENSP00000382492	[ 1.  1.]
9606.ENSP00000385706	[-1 -1]
9606.ENSP00000276201	[ 1.  1.]
9606.ENSP00000353393	[ 0.  0.]
9606.ENSP00000382688	[ 1.  1.]
9606.ENSP00000250351	[ 0.  0.]
9606.ENSP00000321108	[ 0.  0.]
9606.ENSP00000252530	[-1 -1]
9606.ENSP00000257600	[ 0.  0.]
9606.ENSP00000264255	[ 1.  1.]
9606.ENSP00000318313	[ 1.  1.]
9606.ENSP00000323099	[ 1.  1.]
9606.ENSP00000369559	[ 0.  0.]
9606.ENSP00000428966	[ 0.  0.]
9606.ENSP00000259271	[ 1.  1.]
9606.ENSP00000431040	[ 1.  1.]
9606.ENSP00000457780	[ 0.  0.]
9606.ENSP00000310785	[ 1.  1.]
9606.ENSP00000468807	[-1 -1]
9606.ENSP00000291839	[ 0.  0.]
9606.ENSP00000339740	[ 1.  0.]
9606.ENSP00000264230	[ 1.  1.]
9606.ENSP00000336790	[ 1.  1.]
9606.ENSP00000315988	[ 1.  1.]
9606.ENSP00000368931	[-1 -1]
9606.ENSP00000386076	[-1 -1]
9606.ENSP00000402038	[ 0.  0.]
9606.ENSP00000227880	[ 1.  1.]
9606.ENSP00000346931	[ 0.  0.]
9606.ENSP00000379602	[ 1.  0.]
9606.ENSP00000200691	[ 1.  1.]
9606.ENSP00000347032	[ 1.  0.]
9606.ENSP00000316809	[ 0.  0.]
9606.ENSP00000395249	[ 1.  0.]
9606.ENSP00000398502	[-1 -1]
9606.ENSP00000343477	[ 1.  1.]
9606.ENSP00000302801	[ 1.  1.]
9606.ENSP00000373854	[ 0.  0.]
9606.ENSP00000346879	[ 1.  1.]
9606.ENSP00000359890	[ 0.  0.]
9606.ENSP00000370611	[ 0.  0.]
9606.ENSP00000445366	[ 1.  1.]
9606.ENSP00000262189	[ 1.  1.]
9606.ENSP00000341610	[ 1.  1.]
9606.ENSP00000349244	[ 0.  0.]
9606.ENSP00000345575	[ 1.  0.]
9606.ENSP00000376824	[ 1.  0.]
9606.ENSP00000263461	[ 1.  1.]
9606.ENSP00000355512	[ 0.  0.]
9606.ENSP00000222115	[ 0.  0.]
9606.ENSP00000294724	[ 1.  1.]
9606.ENSP00000366005	[ 1.  0.]
9606.ENSP00000254654	[ 0.  0.]
9606.ENSP00000375822	[ 0.  0.]
9606.ENSP00000287814	[ 1.  1.]
9606.ENSP00000360797	[ 1.  1.]
9606.ENSP00000341843	[ 1.  1.]
9606.ENSP00000302160	[ 1.  1.]
9606.ENSP00000301141	[ 1.  1.]
9606.ENSP00000318094	[ 1.  1.]
9606.ENSP00000429808	[ 0.  0.]
9606.ENSP00000296575	[ 1.  0.]
9606.ENSP00000220562	[ 1.  1.]
9606.ENSP00000217233	[ 0.  0.]
9606.ENSP00000371272	[-1 -1]
9606.ENSP00000359368	[ 1.  1.]
9606.ENSP00000261503	[ 0.  0.]
9606.ENSP00000242576	[ 0.  0.]
9606.ENSP00000465655	[ 1.  1.]
9606.ENSP00000258821	[ 1.  1.]
9606.ENSP00000358071	[ 1.  1.]
9606.ENSP00000256031	[ 1.  0.]
9606.ENSP00000278671	[ 1.  1.]
9606.ENSP00000331907	[ 0.  0.]
9606.ENSP00000370200	[ 1.  1.]
9606.ENSP00000262432	[ 0.  0.]
9606.ENSP00000199708	[ 0.  0.]
9606.ENSP00000319052	[ 1.  1.]
9606.ENSP00000320627	[ 0.  0.]
9606.ENSP00000290650	[ 1.  1.]
9606.ENSP00000219596	[ 1.  1.]
9606.ENSP00000348786	[ 1.  1.]
9606.ENSP00000345563	[ 1.  0.]
9606.ENSP00000382590	[ 1.  1.]
9606.ENSP00000464976	[ 0.  0.]
9606.ENSP00000369566	[ 0.  0.]
9606.ENSP00000319322	[ 1.  0.]
9606.ENSP00000012049	[ 1.  1.]
9606.ENSP00000377430	[ 1.  0.]
9606.ENSP00000319104	[ 0.  0.]
9606.ENSP00000445383	[ 1.  0.]
9606.ENSP00000344314	[ 1.  1.]
9606.ENSP00000253188	[ 0.  0.]
9606.ENSP00000328878	[ 1.  0.]
9606.ENSP00000386541	[ 1.  1.]
9606.ENSP00000347433	[ 1.  0.]
9606.ENSP00000301039	[ 0.  0.]
9606.ENSP00000321259	[ 1.  1.]
9606.ENSP00000409009	[-1 -1]
9606.ENSP00000465894	[ 1.  1.]
9606.ENSP00000386538	[ 0.  0.]
9606.ENSP00000272224	[ 1.  0.]
9606.ENSP00000313681	[ 1.  1.]
9606.ENSP00000386213	[ 1.  1.]
9606.ENSP00000242839	[ 1.  1.]
9606.ENSP00000296684	[ 1.  1.]
9606.ENSP00000468354	[-1 -1]
9606.ENSP00000351939	[ 0.  0.]
9606.ENSP00000343799	[ 1.  0.]
9606.ENSP00000420608	[ 1.  1.]
9606.ENSP00000387122	[-1 -1]
9606.ENSP00000343040	[ 1.  1.]
9606.ENSP00000264657	[ 1.  1.]
9606.ENSP00000383115	[ 1.  0.]
9606.ENSP00000344040	[ 0.  0.]
9606.ENSP00000343924	[ 1.  0.]
9606.ENSP00000319305	[ 1.  1.]
9606.ENSP00000290354	[ 1.  1.]
9606.ENSP00000421315	[-1 -1]
9606.ENSP00000358154	[-1 -1]
9606.ENSP00000357540	[-1 -1]
9606.ENSP00000469582	[ 0.  0.]
9606.ENSP00000258494	[ 1.  1.]
9606.ENSP00000263382	[ 1.  1.]
9606.ENSP00000369407	[ 1.  0.]
9606.ENSP00000411584	[-1 -1]
9606.ENSP00000260950	[ 1.  1.]
9606.ENSP00000261168	[ 1.  1.]
9606.ENSP00000316496	[-1 -1]
9606.ENSP00000430241	[ 0.  0.]
9606.ENSP00000333823	[ 0.  0.]
9606.ENSP00000302441	[ 0.  0.]
9606.ENSP00000371054	[ 0.  0.]
9606.ENSP00000305721	[ 1.  1.]
9606.ENSP00000383520	[-1 -1]
9606.ENSP00000262210	[ 1.  1.]
9606.ENSP00000308708	[ 1.  0.]
9606.ENSP00000293981	[ 0.  0.]
9606.ENSP00000337335	[ 1.  0.]
9606.ENSP00000256443	[ 1.  1.]
9606.ENSP00000360905	[ 0.  0.]
9606.ENSP00000269197	[ 0.  0.]
9606.ENSP00000366843	[ 1.  1.]
9606.ENSP00000361721	[ 0.  0.]
9606.ENSP00000376943	[ 1.  1.]
9606.ENSP00000319531	[ 0.  0.]
9606.ENSP00000361777	[ 1.  1.]
9606.ENSP00000252660	[ 1.  0.]
9606.ENSP00000396896	[ 1.  1.]
9606.ENSP00000438757	[-1 -1]
9606.ENSP00000346478	[ 1.  0.]
9606.ENSP00000221996	[ 1.  1.]
9606.ENSP00000457718	[-1 -1]
9606.ENSP00000356425	[ 1.  1.]
9606.ENSP00000390020	[-1 -1]
9606.ENSP00000373873	[ 0.  0.]
9606.ENSP00000330075	[ 1.  0.]
9606.ENSP00000420213	[ 1.  1.]
9606.ENSP00000335083	[ 0.  0.]
9606.ENSP00000315614	[-1 -1]
9606.ENSP00000306185	[ 1.  0.]
9606.ENSP00000373937	[ 1.  0.]
9606.ENSP00000380041	[ 1.  1.]
9606.ENSP00000341762	[ 0.  0.]
9606.ENSP00000344254	[ 1.  0.]
9606.ENSP00000233638	[ 1.  1.]
9606.ENSP00000317332	[ 1.  1.]
9606.ENSP00000268896	[ 0.  0.]
9606.ENSP00000419503	[ 1.  0.]
9606.ENSP00000388293	[ 1.  1.]
9606.ENSP00000384474	[-1 -1]
9606.ENSP00000361672	[ 0.  0.]
9606.ENSP00000359151	[ 1.  1.]
9606.ENSP00000316861	[ 1.  0.]
9606.ENSP00000355988	[ 1.  1.]
9606.ENSP00000278407	[ 1.  0.]
9606.ENSP00000385478	[ 0.  0.]
